paperId,title,year,venue,citationCount,abstract,source,pre_score,include
d90c9716c736780921ab8f75a0bb56194c8b021d,Multi-Agent Reinforcement Learning-Based Capacity Planning for On-Demand Vehicular Fog Computing,2025,IEEE Transactions on Intelligent Vehicles,7,"Fog computing reduces network latency by moving computational resources close to where the data is generated. Vehicular fog computing (VFC) is an emerging computing paradigm where fog nodes deployed on moving vehicles (i.e., vehicular fog nodes (VFNs)) complement stationary fog nodes (e.g., the ones co-located with cellular base stations) to satisfy the spatio-temporally varying demand for computing resources in a cost-efficient manner. On-demand VFC (ODVFC) supports the dynamic routing of VFNs ",constrained_rl,3,n/a
1ae0bc8360cd141618639b1eb6d30b08a6533445,Hybrid DCGAN-based Framework for Robust and Efficient Vehicle Path Planning in Autonomous Driving,2025,2025 International Conference on NexGen Networks and Cybernetics (IC2NC),0,"Creating the route is highly critical for autonomous vehicles. It directly affects how effectively the automobile can find its way, how safe it is, and how much energy it needs in smart transportation networks. Although $\mathbf{A}^{*}$, Reinforcement Learning (RL), and Imitation Learning (IL) are strong algorithms individually, such methods struggle to perform well in highly dynamic and complex traffic scenarios. This research proposes a Hybrid Deep Convolutional Generative Adversarial Network ",constrained_rl,3,n/a
fbbafc0e65b91b6b2b8b3749d59b9617c5cff777,Autonomous Vehicle Navigation with Deep Learning: A Comprehensive Review,2025,"International Journal of Research and Review in Applied Science, Humanities, and Technology",0,"AVs are a revolutionary technology in the intelligent transportation industry integrating a sophisticated sensing, computing, and controlling system to facilitate safe and effective self-driving. At the heart of this development lies deep learning (DL) that has become the foundation of perception, decision-making, and navigation on complex and dynamic driving environments. As opposed to classical rule-based algorithms, DL models can learn hierarchical representations using large volumes of senso",constrained_rl,3,n/a
e160723ad088ed715eb1cc695a0d4a26c5fa74ae,Intelligent Route Planning and Collision Avoidance Decision Optimization Based on Transformer and Deep Reinforcement Learning,2025,"2025 5th International Conference on Computer Science, Electronic Information Engineering and Intelligent Control Technology (CEI)",0,"To address the insufficient robustness of long- and short-range perception and collision avoidance decision-making in multi-vessel environments, this paper employs the Transformer-SAC(Soft Actor-Critic) algorithm. This method utilizes a Transformer with a combination of relative position and time encoding to perform a multi-scale spatiotemporal representation of historical trajectories, generating multimodal short-term position predictions and uncertainty covariances. These predictions are then ",constrained_rl,3,n/a
4a265dc641cc3227c713dfa3d2f074db3f4ece98,Adversarial Reinforcement Learning for Enhanced Decision-Making of Evacuation Guidance Robots in Intelligent Fire Scenarios,2025,IEEE Transactions on Computational Social Systems,3,"In the context of rapid urbanization, traditional manual guidance and static evacuation signs are increasingly inadequate for addressing complex and dynamic emergencies. This study proposes an innovative emergency evacuation framework that optimizes the crowd evacuation by integrating multiagent reinforcement learning (MARL) with adversarial reinforcement learning (ARL). The developed simulation environment models realistic human behavior in complex buildings and incorporates robotic navigation ",constrained_rl,3,n/a
9842129e79e099728c59575c76915a0ac3594f3d,Dynamic Reinforcement Learning-Driven Digital Twin for Optimised Multimedia Traffic Management in B5G SDN Core Networks,2025,IEEE international Symposium on Broadband Multimedia Systems and Broadcasting,0,"The rapid growth of multimedia applications and the rising expectations for an enhanced Quality of Experience (QoE) among users have emphasised the need for innovative approaches to ensure efficient delivery of video content in 5G and Beyond 5G (B5G) networks. Machine Learning (ML) techniques are increasingly being explored to address these challenges by enabling intelligent traffic management and QoE optimisation. Within this landscape, Software-Defined Networking (SDN) plays a pivotal role as ",constrained_rl,3,n/a
04d21f0dca570165a60097f8e6da0699480993a3,Research on Intelligent Logistics Warehouse Scheduling Optimization Based on Integrated Reinforcement Learning,2025,International Journal of High Speed Electronics and Systems,0,"The rapid evolution of intelligent logistics has driven the need for efficient and adaptive warehouse scheduling solutions, particularly in dynamic and uncertain environments. Traditional scheduling methods, including rule-based heuristics and mathematical optimization models, struggle to handle real-time variability and computational complexity, limiting their practical deployment. These conventional approaches often fail to integrate real-time data and adapt to changing supply chain conditions",constrained_rl,3,n/a
e61f9817d2671d500842dc58256fd26350da2ee4,Clustered Federated Reinforcement Learning for Autonomous UAV Control in Air Corridors,2025,IEEE Open Journal of Vehicular Technology,3,"Advanced Air Mobility (AAM) aims to integrate unmanned aerial vehicles (UAVs) into urban airspace for efficient cargo and passenger transport, relying on autonomous navigation within designated 3D air corridors. Deep reinforcement learning (DRL) has demonstrated significant potential for autonomous UAV control in complex environments, particularly when trained with sufficient flight data. However, the performance of DRL-based models can degrade when real-world conditions differ from their traini",recent_2025,3,n/a
9f8567b65413ea12e9bd82564a500c02ad8ebb4e,Low-Carbon Scheduling of Urban Logistics Electric Vehicles Using Deep Reinforcement Learning with Carbon Quota Constraints,2025,Proceedings of the 2025 8th International Conference on Computer Information Science and Artificial Intelligence,1,"With the increasing emphasis on carbon reduction and green logistics, optimizing the scheduling of urban electric logistics vehicles under carbon quota constraints has become a critical challenge. This study proposes an integrated optimization framework that combines an Improved Grey Wolf Optimizer (IGWO) with an Actor-Critic deep reinforcement learning algorithm to address the electric vehicle routing problem (EVRP). The model incorporates transportation cost, energy consumption, and carbon emi",recent_2025,3,n/a
f288e3b2f209c637a351812fe2c0fa71b6cacfdb,LLM-Driven Pareto-Optimal Multi-Mode Reinforcement Learning for Adaptive UAV Navigation in Urban Wind Environments,2025,IEEE Access,8,"Autonomous drones in complex urban wind environments must balance speed, safety, and energy efficiency under highly variable conditions. Traditional single-policy reinforcement learning controllers often perform poorly when exposed to scenarios beyond their training. We introduce a Pareto-optimal multi-mode framework that trains three specialized unmanned aerial vehicle (UAV) policies (aggressive, balanced, and cautious) via proximal policy optimization (PPO) with specific reward scalings, yield",recent_2025,3,n/a
2c03a87efc883c3282013c8d41b5091c8c1228db,Federated Deep Reinforcement Learning for Collaborative Autonomous Navigation in GPS-Denied Environments,2025,"International Conference on Information, Intelligence, Systems and Applications",0,"This paper presents a novel framework for collaborative autonomous drone navigation in GPS-denied environments, integrating federated deep reinforcement learning (FDRL) with real-time computer vision and multi-sensor fusion. Unlike centralized learning approaches, the proposed architecture enables on-device training and inference, allowing UAVs to learn independently while periodically sharing model updates in a privacy-preserving manner. The system leverages YOLOv8 and DeepLabv3+ for semantic p",recent_2025,3,n/a
